season_year,iso_week,defense_team,opponent_team,position,points_allowed
2024,42,BUF,NYJ,QB,19.0
2024,42,BUF,NYJ,RB,21.7
2024,42,BUF,NYJ,WR/TE,44.8
2024,42,BUF,TEN,QB,12.420000000000002
2024,42,BUF,TEN,RB,10.4
2024,42,BUF,TEN,WR/TE,39.1
2024,42,CAR,WAS,QB,29.240000000000002
2024,42,CAR,WAS,RB,33.4
2024,42,CAR,WAS,WR/TE,42.5
2024,42,CIN,CLE,QB,15.48
2024,42,CIN,CLE,RB,12.2
2024,42,CIN,CLE,WR/TE,46.3
2024,42,CLE,CIN,QB,14.94
2024,42,CLE,CIN,RB,14.200000000000001
2024,42,CLE,CIN,WR/TE,32.0
2024,42,DEN,NO,QB,15.1
2024,42,DEN,NO,RB,11.8
2024,42,DEN,NO,WR/TE,37.199999999999996
2024,42,DET,MIN,QB,16.26
2024,42,DET,MIN,RB,19.5
2024,42,DET,MIN,WR/TE,57.3
2024,42,GB,HOU,QB,5.34
2024,42,GB,HOU,RB,25.599999999999998
2024,42,GB,HOU,WR/TE,12.299999999999999
2024,42,HOU,GB,QB,16.96
2024,42,HOU,GB,RB,19.200000000000003
2024,42,HOU,GB,WR/TE,41.4
2024,42,IND,MIA,QB,16.2
2024,42,IND,MIA,RB,21.2
2024,42,IND,MIA,WR/TE,27.000000000000004
2024,42,JAX,NE,QB,21.14
2024,42,JAX,NE,RB,18.5
2024,42,JAX,NE,WR/TE,36.1
2024,42,KC,SF,QB,17.22
2024,42,KC,SF,RB,9.1
2024,42,KC,SF,WR/TE,28.1
2024,42,LA,LV,QB,0.44000000000000017
2024,42,LA,LV,RB,17.0
2024,42,LA,LV,WR/TE,26.1
2024,42,LV,LA,QB,3.96
2024,42,LV,LA,RB,23.700000000000003
2024,42,LV,LA,WR/TE,30.1
2024,42,MIA,IND,QB,8.76
2024,42,MIA,IND,RB,16.5
2024,42,MIA,IND,WR/TE,17.3
2024,42,MIN,DET,QB,24.9
2024,42,MIN,DET,RB,36.6
2024,42,MIN,DET,WR/TE,39.2
2024,42,NE,JAX,QB,13.02
2024,42,NE,JAX,RB,32.3
2024,42,NE,JAX,WR/TE,45.3
2024,42,NO,DEN,QB,38.36
2024,42,NO,DEN,RB,28.6
2024,42,NO,DEN,WR/TE,44.9
2024,42,NYG,PHI,QB,22.96
2024,42,NYG,PHI,RB,34.2
2024,42,NYG,PHI,WR/TE,18.7
2024,42,NYJ,BUF,QB,24.4
2024,42,NYJ,BUF,RB,17.9
2024,42,NYJ,BUF,WR/TE,38.2
2024,42,NYJ,PIT,QB,24.76
2024,42,NYJ,PIT,RB,39.6
2024,42,NYJ,PIT,WR/TE,43.900000000000006
2024,42,PHI,NYG,QB,7.34
2024,42,PHI,NYG,RB,7.300000000000001
2024,42,PHI,NYG,WR/TE,15.6
2024,42,PIT,NYJ,QB,12.139999999999999
2024,42,PIT,NYJ,RB,25.400000000000002
2024,42,PIT,NYJ,WR/TE,38.1
2024,42,SEA,ATL,QB,7.699999999999999
2024,42,SEA,ATL,RB,50.300000000000004
2024,42,SEA,ATL,WR/TE,36.1
2024,42,SF,KC,QB,12.06
2024,42,SF,KC,RB,23.0
2024,42,SF,KC,WR/TE,32.8
2024,42,TEN,BUF,QB,21.02
2024,42,TEN,BUF,RB,20.4
2024,42,TEN,BUF,WR/TE,68.3
2024,42,WAS,CAR,QB,18.06
2024,42,WAS,CAR,RB,25.7
2024,42,WAS,CAR,WR/TE,16.1
2024,43,ARI,LAC,QB,14.76
2024,43,ARI,LAC,RB,10.7
2024,43,ARI,LAC,WR/TE,40.8
2024,43,ARI,MIA,QB,14.62
2024,43,ARI,MIA,RB,51.199999999999996
2024,43,ARI,MIA,WR/TE,30.6
2024,43,ATL,TB,QB,22.2
2024,43,ATL,TB,RB,27.1
2024,43,ATL,TB,WR/TE,49.7
2024,43,BAL,CLE,QB,23.56
2024,43,BAL,CLE,RB,8.6
2024,43,BAL,CLE,WR/TE,64.1
2024,43,BAL,TB,QB,25.3
2024,43,BAL,TB,RB,45.5
2024,43,BAL,TB,WR/TE,41.2
2024,43,BUF,SEA,QB,8.18
2024,43,BUF,SEA,RB,15.8
2024,43,BUF,SEA,WR/TE,22.9
2024,43,CAR,DEN,QB,37.0
2024,43,CAR,DEN,RB,19.7
2024,43,CAR,DEN,WR/TE,58.22
2024,43,CHI,WAS,QB,24.74
2024,43,CHI,WAS,RB,22.9
2024,43,CHI,WAS,WR/TE,45.8
2024,43,CIN,PHI,QB,34.94
2024,43,CIN,PHI,RB,13.299999999999999
2024,43,CIN,PHI,WR/TE,36.8
2024,43,CLE,BAL,QB,24.16
2024,43,CLE,BAL,RB,14.2
2024,43,CLE,BAL,WR/TE,54.4
2024,43,DAL,SF,QB,26.0
2024,43,DAL,SF,RB,20.4
2024,43,DAL,SF,WR/TE,43.3
2024,43,DEN,CAR,QB,22.42
2024,43,DEN,CAR,RB,24.2
2024,43,DEN,CAR,WR/TE,43.3
2024,43,DET,TEN,QB,19.54
2024,43,DET,TEN,RB,16.4
2024,43,DET,TEN,WR/TE,36.1
2024,43,GB,JAX,QB,23.32
2024,43,GB,JAX,RB,14.899999999999999
2024,43,GB,JAX,WR/TE,54.6
2024,43,HOU,IND,QB,12.14
2024,43,HOU,IND,RB,40.1
2024,43,HOU,IND,WR/TE,25.0
2024,43,IND,HOU,QB,13.4
2024,43,IND,HOU,RB,21.799999999999997
2024,43,IND,HOU,WR/TE,41.8
2024,43,JAX,GB,QB,14.28
2024,43,JAX,GB,RB,29.7
2024,43,JAX,GB,WR/TE,38.5
2024,43,KC,LV,QB,14.26
2024,43,KC,LV,RB,9.8
2024,43,KC,LV,WR/TE,38.5
2024,43,LA,MIN,QB,18.2
2024,43,LA,MIN,RB,10.5
2024,43,LA,MIN,WR/TE,55.8
2024,43,LAC,ARI,QB,20.4
2024,43,LAC,ARI,RB,17.599999999999998
2024,43,LAC,ARI,WR/TE,21.4
2024,43,LAC,NO,QB,17.78
2024,43,LAC,NO,RB,22.82
2024,43,LAC,NO,WR/TE,31.02
2024,43,LV,KC,QB,25.98
2024,43,LV,KC,RB,14.700000000000001
2024,43,LV,KC,WR/TE,53.4
2024,43,MIA,ARI,QB,21.54
2024,43,MIA,ARI,RB,14.9
2024,43,MIA,ARI,WR/TE,51.0
2024,43,MIN,LA,QB,24.76
2024,43,MIN,LA,RB,22.7
2024,43,MIN,LA,WR/TE,54.199999999999996
2024,43,NE,NYJ,QB,26.52
2024,43,NE,NYJ,RB,18.6
2024,43,NE,NYJ,WR/TE,49.8
2024,43,NO,LAC,QB,24.06
2024,43,NO,LAC,RB,16.4
2024,43,NO,LAC,WR/TE,46.800000000000004
2024,43,NYJ,NE,QB,18.2
2024,43,NYJ,NE,RB,20.6
2024,43,NYJ,NE,WR/TE,21.3
2024,43,PHI,CIN,QB,12.9
2024,43,PHI,CIN,RB,16.2
2024,43,PHI,CIN,WR/TE,34.5
2024,43,SEA,BUF,QB,19.52
2024,43,SEA,BUF,RB,29.7
2024,43,SEA,BUF,WR/TE,49.6
2024,43,SF,DAL,QB,13.7
2024,43,SF,DAL,RB,13.0
2024,43,SF,DAL,WR/TE,47.7
2024,43,TB,ATL,QB,28.64
2024,43,TB,ATL,RB,45.9
2024,43,TB,ATL,WR/TE,51.0
2024,43,TB,BAL,QB,34.64
2024,43,TB,BAL,RB,24.8
2024,43,TB,BAL,WR/TE,73.4
2024,43,TEN,DET,QB,15.78
2024,43,TEN,DET,RB,34.52
2024,43,TEN,DET,WR/TE,38.9
2024,43,WAS,CHI,QB,15.240000000000002
2024,43,WAS,CHI,RB,25.5
2024,43,WAS,CHI,WR/TE,22.5
2024,44,ARI,CHI,QB,20.08
2024,44,ARI,CHI,RB,14.299999999999999
2024,44,ARI,CHI,WR/TE,30.1
2024,44,ATL,DAL,QB,20.92
2024,44,ATL,DAL,RB,20.0
2024,44,ATL,DAL,WR/TE,46.199999999999996
2024,44,BAL,DEN,QB,26.32
2024,44,BAL,DEN,RB,16.3
2024,44,BAL,DEN,WR/TE,37.28
2024,44,BUF,MIA,QB,18.46
2024,44,BUF,MIA,RB,47.7
2024,44,BUF,MIA,WR/TE,30.8
2024,44,CAR,NO,QB,18.439999999999998
2024,44,CAR,NO,RB,43.4
2024,44,CAR,NO,WR/TE,35.1
2024,44,CHI,ARI,QB,4.66
2024,44,CHI,ARI,RB,40.9
2024,44,CHI,ARI,WR/TE,17.8
2024,44,CIN,LV,QB,8.120000000000001
2024,44,CIN,LV,RB,14.7
2024,44,CIN,LV,WR/TE,33.4
2024,44,CLE,LAC,QB,19.16
2024,44,CLE,LAC,RB,22.9
2024,44,CLE,LAC,WR/TE,46.9
2024,44,DAL,ATL,QB,17.7
2024,44,DAL,ATL,RB,44.4
2024,44,DAL,ATL,WR/TE,40.8
2024,44,DEN,BAL,QB,24.12
2024,44,DEN,BAL,RB,25.8
2024,44,DEN,BAL,WR/TE,61.4
2024,44,DET,GB,QB,8.92
2024,44,DET,GB,RB,26.8
2024,44,DET,GB,WR/TE,31.8
2024,44,GB,DET,QB,9.6
2024,44,GB,DET,RB,25.2
2024,44,GB,DET,WR/TE,22.9
2024,44,HOU,NYJ,QB,16.2
2024,44,HOU,NYJ,RB,11.500000000000002
2024,44,HOU,NYJ,WR/TE,58.6
2024,44,IND,MIN,QB,19.0
2024,44,IND,MIN,RB,22.799999999999997
2024,44,IND,MIN,WR/TE,78.06
2024,44,JAX,PHI,QB,35.9
2024,44,JAX,PHI,RB,33.4
2024,44,JAX,PHI,WR/TE,31.599999999999998
2024,44,LA,SEA,QB,22.12
2024,44,LA,SEA,RB,16.5
2024,44,LA,SEA,WR/TE,57.4
2024,44,LAC,CLE,QB,5.22
2024,44,LAC,CLE,RB,6.2
2024,44,LAC,CLE,WR/TE,33.5
2024,44,LV,CIN,QB,29.04
2024,44,LV,CIN,RB,24.2
2024,44,LV,CIN,WR/TE,56.4
2024,44,MIA,BUF,QB,20.1
2024,44,MIA,BUF,RB,25.4
2024,44,MIA,BUF,WR/TE,37.3
2024,44,MIN,IND,QB,3.06
2024,44,MIN,IND,RB,16.6
2024,44,MIN,IND,WR/TE,23.6
2024,44,NE,TEN,QB,18.2
2024,44,NE,TEN,RB,19.9
2024,44,NE,TEN,WR/TE,41.7
2024,44,NO,CAR,QB,34.14
2024,44,NO,CAR,RB,39.800000000000004
2024,44,NO,CAR,WR/TE,33.0
2024,44,NYG,PIT,QB,13.82
2024,44,NYG,PIT,RB,36.1
2024,44,NYG,PIT,WR/TE,38.3
2024,44,NYG,WAS,QB,25.060000000000002
2024,44,NYG,WAS,RB,23.6
2024,44,NYG,WAS,WR/TE,35.4
2024,44,NYJ,HOU,QB,11.54
2024,44,NYJ,HOU,RB,22.700000000000003
2024,44,NYJ,HOU,WR/TE,24.5
2024,44,PHI,JAX,QB,15.56
2024,44,PHI,JAX,RB,8.3
2024,44,PHI,JAX,WR/TE,24.5
2024,44,PIT,NYG,QB,6.7
2024,44,PIT,NYG,RB,26.900000000000002
2024,44,PIT,NYG,WR/TE,39.8
2024,44,SEA,LA,QB,17.92
2024,44,SEA,LA,RB,8.0
2024,44,SEA,LA,WR/TE,56.5
2024,44,TEN,NE,QB,16.14
2024,44,TEN,NE,RB,21.7
2024,44,TEN,NE,WR/TE,27.9
2024,44,WAS,NYG,QB,24.28
2024,44,WAS,NYG,RB,10.7
2024,44,WAS,NYG,WR/TE,52.1
2024,45,ARI,NYJ,QB,7.9399999999999995
2024,45,ARI,NYJ,RB,16.4
2024,45,ARI,NYJ,WR/TE,23.7
2024,45,ATL,NO,QB,22.3
2024,45,ATL,NO,RB,17.400000000000002
2024,45,ATL,NO,WR/TE,59.599999999999994
2024,45,BAL,CIN,QB,33.82
2024,45,BAL,CIN,RB,17.9
2024,45,BAL,CIN,WR/TE,74.2
2024,45,BUF,IND,QB,10.88
2024,45,BUF,IND,RB,35.199999999999996
2024,45,BUF,IND,WR/TE,42.3
2024,45,CAR,NYG,QB,12.0
2024,45,CAR,NYG,RB,20.1
2024,45,CAR,NYG,WR/TE,33.9
2024,45,CHI,NE,QB,11.76
2024,45,CHI,NE,RB,13.7
2024,45,CHI,NE,WR/TE,30.200000000000003
2024,45,CIN,BAL,QB,30.9
2024,45,CIN,BAL,RB,14.7
2024,45,CIN,BAL,WR/TE,66.4
2024,45,DAL,PHI,QB,29.98
2024,45,DAL,PHI,RB,23.1
2024,45,DAL,PHI,WR/TE,37.1
2024,45,DEN,KC,QB,31.74
2024,45,DEN,KC,RB,13.8
2024,45,DEN,KC,WR/TE,44.199999999999996
2024,45,DET,HOU,QB,9.78
2024,45,DET,HOU,RB,16.0
2024,45,DET,HOU,WR/TE,33.8
2024,45,HOU,DET,QB,14.6
2024,45,HOU,DET,RB,30.7
2024,45,HOU,DET,WR/TE,35.9
2024,45,IND,BUF,QB,18.099999999999998
2024,45,IND,BUF,RB,15.6
2024,45,IND,BUF,WR/TE,38.0
2024,45,JAX,MIN,QB,6.28
2024,45,JAX,MIN,RB,23.3
2024,45,JAX,MIN,WR/TE,38.5
2024,45,KC,DEN,QB,17.8
2024,45,KC,DEN,RB,8.200000000000001
2024,45,KC,DEN,WR/TE,46.3
2024,45,KC,TB,QB,18.8
2024,45,KC,TB,RB,18.1
2024,45,KC,TB,WR/TE,38.9
2024,45,LAC,TEN,QB,19.1
2024,45,LAC,TEN,RB,14.9
2024,45,LAC,TEN,WR/TE,32.699999999999996
2024,45,MIN,JAX,QB,5.24
2024,45,MIN,JAX,RB,5.2
2024,45,MIN,JAX,WR/TE,22.94
2024,45,NE,CHI,QB,17.4
2024,45,NE,CHI,RB,7.6
2024,45,NE,CHI,WR/TE,22.4
2024,45,NO,ATL,QB,10.24
2024,45,NO,ATL,RB,62.5
2024,45,NO,ATL,WR/TE,38.4
2024,45,NYG,CAR,QB,28.48
2024,45,NYG,CAR,RB,50.0
2024,45,NYG,CAR,WR/TE,25.299999999999997
2024,45,NYJ,ARI,QB,28.68
2024,45,NYJ,ARI,RB,33.2
2024,45,NYJ,ARI,WR/TE,29.599999999999998
2024,45,PHI,DAL,QB,-1.46
2024,45,PHI,DAL,RB,7.3
2024,45,PHI,DAL,WR/TE,12.5
2024,45,PIT,WAS,QB,9.88
2024,45,PIT,WAS,RB,24.7
2024,45,PIT,WAS,WR/TE,27.5
2024,45,SF,TB,QB,8.94
2024,45,SF,TB,RB,32.2
2024,45,SF,TB,WR/TE,11.1
2024,45,TB,KC,QB,73.74000000000001
2024,45,TB,KC,RB,19.1
2024,45,TB,KC,WR/TE,85.10000000000001
2024,45,TB,SF,QB,23.82
2024,45,TB,SF,RB,14.2
2024,45,TB,SF,WR/TE,51.4
2024,45,TEN,LAC,QB,19.76
2024,45,TEN,LAC,RB,18.9
2024,45,TEN,LAC,WR/TE,27.8
2024,45,WAS,PIT,QB,18.1
2024,45,WAS,PIT,RB,33.4
2024,45,WAS,PIT,WR/TE,50.699999999999996
2024,46,ATL,DEN,QB,45.08
2024,46,ATL,DEN,RB,22.6
2024,46,ATL,DEN,WR/TE,77.3
2024,46,BAL,PIT,QB,8.0
2024,46,BAL,PIT,RB,31.900000000000002
2024,46,BAL,PIT,WR/TE,21.8
2024,46,BUF,KC,QB,24.64
2024,46,BUF,KC,RB,8.2
2024,46,BUF,KC,WR/TE,53.1
2024,46,CHI,GB,QB,20.24
2024,46,CHI,GB,RB,25.4
2024,46,CHI,GB,WR/TE,28.0
2024,46,CIN,LAC,QB,24.38
2024,46,CIN,LAC,RB,21.2
2024,46,CIN,LAC,WR/TE,50.0
2024,46,CLE,NO,QB,29.1
2024,46,CLE,NO,RB,48.92
2024,46,CLE,NO,WR/TE,89.52
2024,46,DEN,ATL,QB,5.88
2024,46,DEN,ATL,RB,18.4
2024,46,DEN,ATL,WR/TE,24.5
2024,46,DET,JAX,QB,4.22
2024,46,DET,JAX,RB,5.1
2024,46,DET,JAX,WR/TE,25.419999999999998
2024,46,GB,CHI,QB,32.54
2024,46,GB,CHI,RB,26.0
2024,46,GB,CHI,WR/TE,41.699999999999996
2024,46,IND,NYJ,QB,17.759999999999998
2024,46,IND,NYJ,RB,30.8
2024,46,IND,NYJ,WR/TE,36.3
2024,46,JAX,DET,QB,57.599999999999994
2024,46,JAX,DET,RB,61.7
2024,46,JAX,DET,WR/TE,72.8
2024,46,KC,BUF,QB,23.68
2024,46,KC,BUF,RB,18.599999999999998
2024,46,KC,BUF,WR/TE,50.800000000000004
2024,46,LA,MIA,QB,8.18
2024,46,LA,MIA,RB,22.6
2024,46,LA,MIA,WR/TE,37.1
2024,46,LA,NE,QB,18.48
2024,46,LA,NE,RB,13.6
2024,46,LA,NE,WR/TE,50.9
2024,46,LAC,CIN,QB,29.04
2024,46,LAC,CIN,RB,17.8
2024,46,LAC,CIN,WR/TE,59.0
2024,46,LV,MIA,QB,23.52
2024,46,LV,MIA,RB,35.0
2024,46,LV,MIA,WR/TE,59.400000000000006
2024,46,MIA,LA,QB,9.72
2024,46,MIA,LA,RB,10.8
2024,46,MIA,LA,WR/TE,43.6
2024,46,MIA,LV,QB,17.98
2024,46,MIA,LV,RB,20.5
2024,46,MIA,LV,WR/TE,40.0
2024,46,MIN,TEN,QB,15.6
2024,46,MIN,TEN,RB,5.7
2024,46,MIN,TEN,WR/TE,39.8
2024,46,NE,LA,QB,27.8
2024,46,NE,LA,RB,11.899999999999999
2024,46,NE,LA,WR/TE,61.300000000000004
2024,46,NO,CLE,QB,23.900000000000002
2024,46,NO,CLE,RB,11.4
2024,46,NO,CLE,WR/TE,61.6
2024,46,NYJ,IND,QB,27.979999999999997
2024,46,NYJ,IND,RB,14.0
2024,46,NYJ,IND,WR/TE,41.8
2024,46,PHI,WAS,QB,15.64
2024,46,PHI,WAS,RB,42.3
2024,46,PHI,WAS,WR/TE,21.2
2024,46,PIT,BAL,QB,14.88
2024,46,PIT,BAL,RB,10.5
2024,46,PIT,BAL,WR/TE,40.1
2024,46,SEA,SF,QB,17.46
2024,46,SEA,SF,RB,14.8
2024,46,SEA,SF,WR/TE,27.6
2024,46,SF,SEA,QB,15.74
2024,46,SF,SEA,RB,14.4
2024,46,SF,SEA,WR/TE,32.7
2024,46,TEN,MIN,QB,23.12
2024,46,TEN,MIN,RB,25.6
2024,46,TEN,MIN,WR/TE,46.9
2024,46,WAS,PHI,QB,18.74
2024,46,WAS,PHI,RB,38.199999999999996
2024,46,WAS,PHI,WR/TE,23.8
2024,47,ARI,SEA,QB,12.36
2024,47,ARI,SEA,RB,13.5
2024,47,ARI,SEA,WR/TE,35.199999999999996
2024,47,CAR,KC,QB,52.879999999999995
2024,47,CAR,KC,RB,12.0
2024,47,CAR,KC,WR/TE,69.2
2024,47,CHI,MIN,QB,21.66
2024,47,CHI,MIN,RB,24.5
2024,47,CHI,MIN,WR/TE,56.699999999999996
2024,47,CLE,PIT,QB,16.6
2024,47,CLE,PIT,RB,26.3
2024,47,CLE,PIT,WR/TE,37.800000000000004
2024,47,DAL,HOU,QB,10.98
2024,47,DAL,HOU,RB,34.50000000000001
2024,47,DAL,HOU,WR/TE,32.2
2024,47,DAL,WAS,QB,29.5
2024,47,DAL,WAS,RB,11.4
2024,47,DAL,WAS,WR/TE,48.6
2024,47,DEN,LV,QB,12.6
2024,47,DEN,LV,RB,18.3
2024,47,DEN,LV,WR/TE,38.300000000000004
2024,47,DET,IND,QB,12.48
2024,47,DET,IND,RB,7.0
2024,47,DET,IND,WR/TE,22.7
2024,47,GB,SF,QB,8.46
2024,47,GB,SF,RB,16.96
2024,47,GB,SF,WR/TE,28.2
2024,47,HOU,DAL,QB,16.36
2024,47,HOU,DAL,RB,10.5
2024,47,HOU,DAL,WR/TE,53.1
2024,47,HOU,TEN,QB,16.12
2024,47,HOU,TEN,RB,21.4
2024,47,HOU,TEN,WR/TE,45.6
2024,47,IND,DET,QB,20.060000000000002
2024,47,IND,DET,RB,48.1
2024,47,IND,DET,WR/TE,32.8
2024,47,KC,CAR,QB,45.92
2024,47,KC,CAR,RB,24.400000000000002
2024,47,KC,CAR,WR/TE,60.6
2024,47,LA,PHI,QB,10.620000000000001
2024,47,LA,PHI,RB,52.4
2024,47,LA,PHI,WR/TE,17.6
2024,47,LV,DEN,QB,21.18
2024,47,LV,DEN,RB,7.3
2024,47,LV,DEN,WR/TE,52.3
2024,47,MIA,NE,QB,10.88
2024,47,MIA,NE,RB,9.4
2024,47,MIA,NE,WR/TE,36.4
2024,47,MIN,CHI,QB,65.4
2024,47,MIN,CHI,RB,15.7
2024,47,MIN,CHI,WR/TE,78.2
2024,47,NE,MIA,QB,34.78
2024,47,NE,MIA,RB,27.6
2024,47,NE,MIA,WR/TE,55.6
2024,47,NYG,TB,QB,18.66
2024,47,NYG,TB,RB,42.8
2024,47,NYG,TB,WR/TE,29.3
2024,47,PHI,LA,QB,17.22
2024,47,PHI,LA,RB,9.8
2024,47,PHI,LA,WR/TE,49.9
2024,47,PIT,CLE,QB,11.46
2024,47,PIT,CLE,RB,21.7
2024,47,PIT,CLE,WR/TE,27.0
2024,47,SEA,ARI,QB,10.46
2024,47,SEA,ARI,RB,11.8
2024,47,SEA,ARI,WR/TE,33.900000000000006
2024,47,SF,GB,QB,14.72
2024,47,SF,GB,RB,35.8
2024,47,SF,GB,WR/TE,33.7
2024,47,TB,NYG,QB,10.92
2024,47,TB,NYG,RB,15.0
2024,47,TB,NYG,WR/TE,29.1
2024,47,TEN,HOU,QB,15.68
2024,47,TEN,HOU,RB,7.0
2024,47,TEN,HOU,WR/TE,41.9
2024,47,WAS,DAL,QB,17.68
2024,47,WAS,DAL,RB,9.9
2024,47,WAS,DAL,WR/TE,52.0
2024,48,ARI,MIN,QB,19.6
2024,48,ARI,MIN,RB,12.9
2024,48,ARI,MIN,WR/TE,51.3
2024,48,ATL,LAC,QB,6.02
2024,48,ATL,LAC,RB,3.6999999999999997
2024,48,ATL,LAC,WR/TE,22.5
2024,48,BAL,LAC,QB,17.62
2024,48,BAL,LAC,RB,14.8
2024,48,BAL,LAC,WR/TE,28.900000000000002
2024,48,BAL,PHI,QB,11.62
2024,48,BAL,PHI,RB,18.999999999999996
2024,48,BAL,PHI,WR/TE,21.3
2024,48,BUF,SF,QB,2.16
2024,48,BUF,SF,RB,23.6
2024,48,BUF,SF,WR/TE,8.6
2024,48,CAR,TB,QB,10.299999999999999
2024,48,CAR,TB,RB,34.0
2024,48,CAR,TB,WR/TE,35.5
2024,48,CHI,DET,QB,24.04
2024,48,CHI,DET,RB,30.7
2024,48,CHI,DET,WR/TE,38.6
2024,48,CIN,PIT,QB,27.56
2024,48,CIN,PIT,RB,58.99999999999999
2024,48,CIN,PIT,WR/TE,52.8
2024,48,DAL,NYG,QB,14.54
2024,48,DAL,NYG,RB,17.0
2024,48,DAL,NYG,WR/TE,31.1
2024,48,DET,CHI,QB,67.64
2024,48,DET,CHI,RB,8.4
2024,48,DET,CHI,WR/TE,68.8
2024,48,GB,MIA,QB,23.2
2024,48,GB,MIA,RB,40.1
2024,48,GB,MIA,WR/TE,49.900000000000006
2024,48,HOU,JAX,QB,18.24
2024,48,HOU,JAX,RB,11.3
2024,48,HOU,JAX,WR/TE,66.8
2024,48,IND,NE,QB,17.32
2024,48,IND,NE,RB,23.099999999999998
2024,48,IND,NE,WR/TE,38.8
2024,48,JAX,HOU,QB,14.62
2024,48,JAX,HOU,RB,20.5
2024,48,JAX,HOU,WR/TE,37.4
2024,48,KC,LV,QB,19.6
2024,48,KC,LV,RB,13.8
2024,48,KC,LV,WR/TE,55.3
2024,48,LA,NO,QB,18.66
2024,48,LA,NO,RB,22.3
2024,48,LA,NO,WR/TE,46.2
2024,48,LAC,ATL,QB,2.1
2024,48,LAC,ATL,RB,47.7
2024,48,LAC,ATL,WR/TE,28.6
2024,48,LAC,BAL,QB,22.58
2024,48,LAC,BAL,RB,14.0
2024,48,LAC,BAL,WR/TE,63.2
2024,48,LV,KC,QB,37.88
2024,48,LV,KC,RB,7.8999999999999995
2024,48,LV,KC,WR/TE,56.2
2024,48,MIA,GB,QB,18.96
2024,48,MIA,GB,RB,25.599999999999998
2024,48,MIA,GB,WR/TE,41.7
2024,48,MIN,ARI,QB,14.9
2024,48,MIN,ARI,RB,13.9
2024,48,MIN,ARI,WR/TE,44.5
2024,48,NE,IND,QB,19.16
2024,48,NE,IND,RB,33.6
2024,48,NE,IND,WR/TE,21.7
2024,48,NO,LA,QB,15.62
2024,48,NO,LA,RB,22.0
2024,48,NO,LA,WR/TE,36.6
2024,48,NYG,DAL,QB,11.8
2024,48,NYG,DAL,RB,20.4
2024,48,NYG,DAL,WR/TE,35.199999999999996
2024,48,NYJ,SEA,QB,10.44
2024,48,NYJ,SEA,RB,16.8
2024,48,NYJ,SEA,WR/TE,32.1
2024,48,PHI,BAL,QB,24.18
2024,48,PHI,BAL,RB,13.799999999999999
2024,48,PHI,BAL,WR/TE,47.4
2024,48,PIT,CIN,QB,18.96
2024,48,PIT,CIN,RB,20.599999999999998
2024,48,PIT,CIN,WR/TE,58.4
2024,48,SEA,NYJ,QB,17.7
2024,48,SEA,NYJ,RB,19.2
2024,48,SEA,NYJ,WR/TE,43.2
2024,48,SF,BUF,QB,27.22
2024,48,SF,BUF,RB,31.700000000000003
2024,48,SF,BUF,WR/TE,30.6
2024,48,TB,CAR,QB,30.12
2024,48,TB,CAR,RB,4.1
2024,48,TB,CAR,WR/TE,62.699999999999996
2024,48,TEN,WAS,QB,30.54
2024,48,TEN,WAS,RB,53.4
2024,48,TEN,WAS,WR/TE,50.4
2024,48,WAS,TEN,QB,14.68
2024,48,WAS,TEN,RB,7.1000000000000005
2024,48,WAS,TEN,WR/TE,34.4
2024,49,ARI,SEA,QB,13.32
2024,49,ARI,SEA,RB,40.699999999999996
2024,49,ARI,SEA,WR/TE,30.2
2024,49,ATL,MIN,QB,34.379999999999995
2024,49,ATL,MIN,RB,22.8
2024,49,ATL,MIN,WR/TE,102.3
2024,49,BUF,LA,QB,20.8
2024,49,BUF,LA,RB,27.4
2024,49,BUF,LA,WR/TE,61.099999999999994
2024,49,CAR,PHI,QB,24.22
2024,49,CAR,PHI,RB,17.3
2024,49,CAR,PHI,WR/TE,28.1
2024,49,CHI,SF,QB,19.7
2024,49,CHI,SF,RB,32.7
2024,49,CHI,SF,WR/TE,49.800000000000004
2024,49,CLE,DEN,QB,19.16
2024,49,CLE,DEN,RB,17.1
2024,49,CLE,DEN,WR/TE,56.5
2024,49,CLE,PIT,QB,16.02
2024,49,CLE,PIT,RB,29.700000000000003
2024,49,CLE,PIT,WR/TE,36.6
2024,49,DEN,CLE,QB,31.28
2024,49,DEN,CLE,RB,18.2
2024,49,DEN,CLE,WR/TE,78.8
2024,49,DET,GB,QB,12.54
2024,49,DET,GB,RB,25.6
2024,49,DET,GB,WR/TE,32.6
2024,49,GB,DET,QB,22.06
2024,49,GB,DET,RB,43.7
2024,49,GB,DET,WR/TE,45.6
2024,49,JAX,TEN,QB,7.02
2024,49,JAX,TEN,RB,16.2
2024,49,JAX,TEN,WR/TE,22.4
2024,49,KC,LAC,QB,14.92
2024,49,KC,LAC,RB,13.0
2024,49,KC,LAC,WR/TE,37.800000000000004
2024,49,LA,BUF,QB,51.78
2024,49,LA,BUF,RB,4.0
2024,49,LA,BUF,WR/TE,73.9
2024,49,LAC,KC,QB,36.5
2024,49,LAC,KC,RB,10.5
2024,49,LAC,KC,WR/TE,47.599999999999994
2024,49,LV,TB,QB,19.0
2024,49,LV,TB,RB,30.9
2024,49,LV,TB,WR/TE,45.6
2024,49,MIA,NYJ,QB,27.46
2024,49,MIA,NYJ,RB,24.3
2024,49,MIA,NYJ,WR/TE,64.8
2024,49,MIN,ATL,QB,9.76
2024,49,MIN,ATL,RB,47.7
